Transaction_ID,Date,Customer_ID,Product_Category,Product_Name,Price,Quantity,Payment_Status,Total_Value,Refund_Amount,Issue_Category,Ticket_Count,Net_Revenue,Has_Return
100450,2023-11-30,C0002, Accessories,Screen Protector,11.57,2,Paid,23.14,0.0,No complaint,,23.14,False
100810,2023-12-08,C0002,Smart Home,NordLock Pro,180.92,1,Paid,180.92,0.0,No complaint,,180.92,False
100775,2023-12-07,C0001, Accessories,USB-C Cable,13.71,1,Paid,13.71,0.0,No complaint,,13.71,False
100962,2023-12-11,C0006, Smart Home ,NordLock Pro,190.08,1,Paid,190.08,0.0,No complaint,,190.08,False
100962,2023-12-11,C0006, Smart Home ,NordLock Pro,190.08,1,Paid,190.08,0.0,No complaint,,190.08,False
101039,2023-12-12,C0001,Smart Home,NordLock Pro,219.18,1,Paid,219.18,0.0,No complaint,,219.18,False
100408,2023-11-29,C0005,Accessories,Laptop Sleeve,44.52,3,Paid,133.56,0.0,No complaint,,133.56,False
100615,2023-12-04,C0011,Electronics ,NoiseCancel Headphones,262.06,1,Paid,262.06,0.0,No complaint,,262.06,False
100963,2023-12-11,C0024,Smart Home,NordLock Pro,206.0,1,Paid,206.0,206.0,No complaint,,0.0,True
100749,2023-12-07,C0256, Accessories ,Phone Case,14.51,4,Paid,58.04,0.0,No complaint,,58.04,False
100863,2023-12-09,C0011,Smart Home,NordLock Pro,192.18,1,Paid,192.18,0.0,No complaint,,192.18,False
100193,2023-11-23,C0010,Electronics,Tablet A,752.45,1,Paid,752.45,0.0,No complaint,,752.45,False
100150,2023-11-21,C0002, Electronics ,NoiseCancel Headphones,227.04,1,Paid,227.04,0.0,No complaint,,227.04,False
100688,2023-12-05,C0006,Electronics,Tablet A,644.02,1,Paid,644.02,0.0,No complaint,,644.02,False
100791,2023-12-07,C0002,Electronics ,Tablet A,636.8,1,Paid,636.8,0.0,No complaint,,636.8,False
100740,2023-12-07,C0047,Electronics,Smartphone Z,712.48,1,Paid,712.48,0.0,No complaint,,712.48,False
100300,2023-11-26,C0009, Accessories ,Phone Case,18.67,3,Paid,56.010000000000005,0.0,No complaint,,56.010000000000005,False
100708,2023-12-06,C0003,Electronics ,Tablet A,612.79,1,Paid,612.79,0.0,No complaint,,612.79,False
100950,2023-12-11,C0258,Electronics,NoiseCancel Headphones,200.27,1,Paid,200.27,0.0,No complaint,,200.27,False
100241,2023-11-24,C0065,Smart Home,NordPlug,32.73,1,Paid,32.73,0.0,No complaint,,32.73,False
100200,2023-11-23,C0063,Electronics,Tablet A,714.86,1,Paid,714.86,0.0,No complaint,,714.86,False
100046,2023-11-17,C0009,Electronics,TV Pro,1312.23,1,Paid,1312.23,0.0,No complaint,,1312.23,False
100713,2023-12-06,C0030, Smart Home ,NordLock Pro,239.0,1,Paid,239.0,239.0,No complaint,,0.0,True
100588,2023-12-03,C0016, Accessories ,Wireless Mouse,40.0,1,Paid,40.0,0.0,No complaint,,40.0,False
100138,2023-11-20,C0001, Accessories,Wireless Mouse,59.52,1,Paid,59.52,0.0,No complaint,,59.52,False
100534,2023-12-02,C0018,Accessories,Screen Protector,14.1,1,Paid,14.1,0.0,Product Defect,1.0,14.1,False
100661,2023-12-05,C0029,Smart Home,NordLock Pro,247.0,2,Paid,494.0,0.0,No complaint,,494.0,False
100781,2023-12-07,C0003,Accessories,Charger,36.62,2,Paid,73.24,0.0,No complaint,,73.24,False
100665,2023-12-05,C0004,Accessories,Screen Protector,5.76,1,Paid,5.76,0.0,No complaint,,5.76,False
101120,2023-12-14,C0001,Smart Home,NordLock Pro,226.0,1,Paid,226.0,0.0,No complaint,,226.0,False
100382,2023-11-28,C0147, Accessories,Charger,39.53,2,Paid,79.06,0.0,No complaint,,79.06,False
100642,2023-12-04,C0022, Accessories,Phone Case,19.39,3,Paid,58.17,0.0,No complaint,,58.17,False
101182,2023-11-30,C0303,Accessories,Wireless Mouse,23.0,1,Paid,23.0,0.0,No complaint,,23.0,False
100449,2023-11-30,C0003,Smart Home,NordLock Pro,239.22,1,Paid,239.22,0.0,No complaint,,239.22,False
100511,2023-12-01,C0001,Accessories,Laptop Sleeve,42.01,2,Paid,84.02,0.0,No complaint,,84.02,False
100424,2023-11-29,C0006,Accessories,USB-C Cable,8.8,1,Paid,8.8,0.0,No complaint,,8.8,False
100007,2023-11-15,C0003,Accessories,Phone Case,28.53,1,Paid,28.53,0.0,No complaint,,28.53,False
100098,2023-11-19,C0019,Electronics,TV Pro,1266.38,1,Paid,1266.38,0.0,No complaint,,1266.38,False
100159,2023-11-21,C0012,Electronics,Tablet A,394.06,1,Paid,394.06,0.0,No complaint,,394.06,False
100919,2023-12-10,C0001,Electronics ,TV Pro,970.6,1,Paid,970.6,0.0,No complaint,,970.6,False
100653,2023-12-05,C0020,Accessories,Screen Protector,9.37,2,Paid,18.74,0.0,No complaint,,18.74,False
100033,2023-11-16,C0007,Electronics,Tablet A,615.0,1,Paid,615.0,0.0,No complaint,,615.0,False
100799,2023-12-08,C0011,Smart Home,NordPlug,24.63,1,Paid,24.63,0.0,No complaint,,24.63,False
100760,2023-12-07,C0002,Electronics ,Tablet A,520.14,1,Paid,520.14,0.0,No complaint,,520.14,False
100522,2023-12-02,C0003,Accessories,Charger,39.36,1,Paid,39.36,0.0,No complaint,,39.36,False
100335,2023-11-27,C0040,Electronics,Smartphone Z,1004.81,1,Paid,1004.81,0.0,No complaint,,1004.81,False
100491,2023-12-01,C0001,Accessories,Accessory Bundle,45.49,2,Paid,90.98,0.0,No complaint,,90.98,False
100259,2023-11-24,C0013,Electronics,Smartphone Z,718.54,1,Paid,718.54,0.0,No complaint,,718.54,False
100172,2023-11-22,C0007, Accessories,Laptop Sleeve,39.84,1,Paid,39.84,0.0,No complaint,,39.84,False
100548,2023-12-02,C0001, Electronics ,TV Pro,1184.65,1,Paid,1184.65,0.0,No complaint,,1184.65,False
100237,2023-11-24,C0301, Accessories ,Laptop Sleeve,38.99,1,Paid,38.99,0.0,No complaint,,38.99,False
100385,2023-11-28,C0015,Accessories,Laptop Sleeve,24.0,3,Paid,72.0,0.0,No complaint,,72.0,False
100659,2023-12-05,C0008,Accessories,Charger,40.01,1,Paid,40.01,0.0,No complaint,,40.01,False
100024,2023-11-16,C0002, Accessories,Charger,25.01,1,Paid,25.01,0.0,No complaint,,25.01,False
100809,2023-12-08,C0158, Electronics ,Laptop X,1730.99,1,Paid,1730.99,0.0,No complaint,,1730.99,False
100885,2023-12-09,C0010, Electronics ,TV Pro,947.14,1,Paid,947.14,0.0,No complaint,,947.14,False
100546,2023-12-02,C0079,Accessories,USB-C Cable,9.98,1,Paid,9.98,0.0,No complaint,,9.98,False
100641,2023-12-04,C0015,Accessories,Laptop Sleeve,33.86,3,Paid,101.58,0.0,No complaint,,101.58,False
100478,2023-11-30,C0003,Electronics,TV Pro,1393.62,1,Paid,1393.62,0.0,No complaint,,1393.62,False
101178,2023-12-13,C0001, Accessories ,Charger,46.12,2,Paid,92.24,0.0,No complaint,,92.24,False
100680,2023-12-05,C0001,Electronics,Laptop X,1719.0,1,Paid,1719.0,0.0,No complaint,,1719.0,False
100830,2023-12-08,C0016, Accessories ,Laptop Sleeve,39.0,1,Paid,39.0,0.0,Other,1.0,39.0,False
100154,2023-11-21,C0014,Accessories,Accessory Bundle,46.0,1,Paid,46.0,0.0,No complaint,,46.0,False
100123,2023-11-20,C0314, Accessories,Laptop Sleeve,33.17,1,Paid,33.17,0.0,No complaint,,33.17,False
100698,2023-12-06,C0001,Electronics,TV Pro,1205.0,1,Paid,1205.0,0.0,No complaint,,1205.0,False
100121,2023-11-19,C0113,Smart Home,NordPlug,23.36,2,Paid,46.72,0.0,No complaint,,46.72,False
100904,2023-12-10,C0149,Electronics ,TV Pro,1184.42,1,Paid,1184.42,0.0,No complaint,,1184.42,False
100464,2023-11-30,C0001,Accessories,Laptop Sleeve,20.0,2,Paid,40.0,0.0,No complaint,,40.0,False
101121,2023-12-14,C0067,Electronics,TV Pro,928.65,1,Paid,928.65,0.0,No complaint,,928.65,False
100628,2023-12-04,C0187, Accessories ,Wireless Mouse,19.96,1,Paid,19.96,0.0,Product Defect,1.0,19.96,False
101075,2023-12-13,C0002,Smart Home,NordCam Mini,62.13,1,Paid,62.13,0.0,No complaint,,62.13,False
100985,2023-12-11,C0086,Electronics,Tablet A,783.57,1,Paid,783.57,0.0,No complaint,,783.57,False
100520,2023-12-02,C0021,Accessories,USB-C Cable,10.0,1,Paid,10.0,0.0,No complaint,,10.0,False
100951,2023-12-11,C0054, Accessories,Accessory Bundle,96.87,2,Paid,193.74,0.0,No complaint,,193.74,False
100966,2023-12-11,C0035, Accessories,Phone Case,16.3,1,Paid,16.3,0.0,No complaint,,16.3,False
101177,2023-11-28,C0037,Electronics,Tablet A,556.99,1,Paid,556.99,0.0,No complaint,,556.99,False
100587,2023-12-03,C0001,Accessories,Screen Protector,10.14,2,Paid,20.28,0.0,No complaint,,20.28,False
101046,2023-12-13,C0273, Accessories ,Charger,34.08,1,Paid,34.08,0.0,No complaint,,34.08,False
100523,2023-12-02,C0025, Electronics ,Smartphone Z,940.92,1,Paid,940.92,0.0,Other,2.0,940.92,False
100358,2023-11-28,C0001, Accessories,Wireless Mouse,56.52,1,Paid,56.52,0.0,No complaint,,56.52,False
100949,2023-12-11,C0046, Smart Home ,NordLock Pro,204.69,1,Paid,204.69,0.0,No complaint,,204.69,False
101041,2023-12-13,C0002, Smart Home ,NordLock Pro,219.45,1,Paid,219.45,0.0,No complaint,,219.45,False
100151,2023-11-21,C0002,Electronics ,Smartphone Z,752.21,1,Paid,752.21,0.0,No complaint,,752.21,False
100529,2023-12-02,C0017,Electronics,Tablet A,326.0,1,Paid,326.0,0.0,No complaint,,326.0,False
100292,2023-11-25,C0082,Electronics,NoiseCancel Headphones,258.19,2,Paid,516.38,0.0,No complaint,,516.38,False
100650,2023-12-05,C0054,Smart Home,NordLock Pro,213.11,1,Paid,213.11,213.11,No complaint,,0.0,True
100867,2023-12-09,C0029, Smart Home ,NordLock Pro,209.05,1,Paid,209.05,0.0,No complaint,,209.05,False
100175,2023-11-22,C0002, Accessories ,Laptop Sleeve,27.74,1,Paid,27.74,0.0,No complaint,,27.74,False
100743,2023-12-07,C0097,Accessories,Laptop Sleeve,20.81,1,Paid,20.81,0.0,Shipping Issue,1.0,20.81,False
100258,2023-11-24,C0099,Smart Home,NordLock Pro,214.74,1,Paid,214.74,0.0,Shipping Issue,2.0,214.74,False
100692,2023-12-06,C0206, Electronics ,Laptop X,1379.55,1,Paid,1379.55,0.0,No complaint,,1379.55,False
100862,2023-12-09,C0003,Accessories,USB-C Cable,17.87,1,Paid,17.87,0.0,No complaint,,17.87,False
100022,2023-11-16,C0003,Electronics ,NoiseCancel Headphones,176.57,1,Paid,176.57,0.0,No complaint,,176.57,False
101013,2023-12-12,C0001, Accessories ,USB-C Cable,13.0,3,Paid,39.0,0.0,No complaint,,39.0,False
100482,2023-11-30,C0007,Electronics,NoiseCancel Headphones,176.13,1,Paid,176.13,0.0,No complaint,,176.13,False
100475,2023-11-30,C0222,Electronics,NoiseCancel Headphones,254.73,1,Paid,254.73,0.0,No complaint,,254.73,False
100804,2023-12-08,C0006, Accessories ,Laptop Sleeve,29.83,3,Paid,89.49,0.0,No complaint,,89.49,False
100119,2023-11-19,C0001,Accessories,Accessory Bundle,27.0,2,Paid,54.0,0.0,No complaint,,54.0,False
100179,2023-11-22,C0004,Electronics,Laptop X,1755.32,2,Paid,3510.64,0.0,No complaint,,3510.64,False
101159,2023-12-12,C0003,Electronics,NoiseCancel Headphones,308.13,1,Paid,308.13,0.0,No complaint,,308.13,False
100338,2023-11-27,C0003,Electronics,NoiseCancel Headphones,321.06,1,Paid,321.06,0.0,No complaint,,321.06,False
101019,2023-12-12,C0002, Accessories,Accessory Bundle,75.0,2,Paid,150.0,0.0,No complaint,,150.0,False
100298,2023-11-26,C0006,Electronics ,NoiseCancel Headphones,236.41,1,Paid,236.41,0.0,No complaint,,236.41,False
101200,2023-12-11,C0024,Smart Home,NordLock Pro,206.0,1,Paid,206.0,0.0,Product Defect,2.0,206.0,False
101118,2023-12-14,C0001,Accessories,Accessory Bundle,78.76,2,Paid,157.52,0.0,No complaint,,157.52,False
100110,2023-11-19,C0001,Electronics,Smartphone Z,1007.22,1,Paid,1007.22,0.0,No complaint,,1007.22,False
100414,2023-11-29,C0001,Accessories,Screen Protector,8.16,3,Paid,24.48,0.0,No complaint,,24.48,False
101111,2023-12-14,C0002, Smart Home ,NordLock Pro,227.0,1,Paid,227.0,0.0,No complaint,,227.0,False
100543,2023-12-02,C0270,Smart Home,NordLock Pro,190.15,1,Paid,190.15,0.0,No complaint,,190.15,False
100888,2023-12-09,C0001,Electronics ,Smartphone Z,897.04,1,Paid,897.04,0.0,No complaint,,897.04,False
100306,2023-11-26,C0012,Smart Home,NordCam Mini,75.0,2,Paid,150.0,0.0,Product Defect,1.0,150.0,False
100968,2023-12-11,C0106,Electronics,Laptop X,1406.83,1,Paid,1406.83,0.0,Product Defect,2.0,1406.83,False
100921,2023-12-10,C0002,Smart Home,NordPlug,16.05,1,Paid,16.05,0.0,No complaint,,16.05,False
100021,2023-11-15,C0006,Smart Home,NordTherm,138.07,1,Paid,138.07,0.0,No complaint,,138.07,False
100981,2023-12-11,C0014,Electronics,Tablet A,543.89,1,Paid,543.89,0.0,No complaint,,543.89,False
100671,2023-12-05,C0010,Smart Home,NordLock Pro,228.29,1,Paid,228.29,0.0,No complaint,,228.29,False
101130,2023-12-14,C0002, Accessories,Laptop Sleeve,19.0,1,Paid,19.0,0.0,No complaint,,19.0,False
100102,2023-11-19,C0010, Accessories ,Laptop Sleeve,24.31,1,Paid,24.31,0.0,No complaint,,24.31,False
100140,2023-11-21,C0199,Smart Home,NordLock Pro,222.11,1,Paid,222.11,222.11,"Product Defect, Other, Shipping Issue",3.0,0.0,True
100224,2023-11-24,C0001,Electronics,TV Pro,1442.67,1,Paid,1442.67,0.0,No complaint,,1442.67,False
100922,2023-12-10,C0053,Accessories,Charger,35.94,3,Paid,107.82,0.0,No complaint,,107.82,False
100553,2023-12-02,C0019, Smart Home ,NordLock Pro,188.09,1,Paid,188.09,0.0,No complaint,,188.09,False
100394,2023-11-28,C0016,Electronics,TV Pro,1256.68,1,Paid,1256.68,0.0,No complaint,,1256.68,False
100461,2023-11-30,C0076, Electronics ,Smartphone Z,989.24,2,Paid,1978.48,0.0,No complaint,,1978.48,False
100856,2023-12-09,C0001,Accessories,Accessory Bundle,40.96,1,Paid,40.96,0.0,No complaint,,40.96,False
100206,2023-11-23,C0002, Electronics ,Laptop X,1577.0,1,Paid,1577.0,0.0,No complaint,,1577.0,False
100912,2023-12-10,C0001,Electronics,Tablet A,342.14,1,Paid,342.14,0.0,No complaint,,342.14,False
100589,2023-12-03,C0320,Accessories,USB-C Cable,12.34,1,Paid,12.34,0.0,No complaint,,12.34,False
100038,2023-11-16,C0002, Accessories,Phone Case,12.88,2,Paid,25.76,0.0,No complaint,,25.76,False
100361,2023-11-28,C0004, Smart Home ,NordLock Pro,246.71,1,Paid,246.71,0.0,No complaint,,246.71,False
101069,2023-12-13,C0004,Accessories,Accessory Bundle,82.41,1,Paid,82.41,0.0,No complaint,,82.41,False
100574,2023-12-03,C0071,Electronics ,Smartphone Z,819.94,1,Paid,819.94,0.0,Product Defect,1.0,819.94,False
101089,2023-12-14,C0107, Electronics ,TV Pro,1209.6,1,Paid,1209.6,0.0,No complaint,,1209.6,False
100596,2023-12-04,C0158, Accessories,Charger,19.56,1,Paid,19.56,0.0,Other,1.0,19.56,False
100125,2023-11-20,C0001, Accessories ,Accessory Bundle,52.5,2,Paid,105.0,0.0,No complaint,,105.0,False
100624,2023-12-04,C0001,Smart Home,NordCam Mini,91.0,1,Paid,91.0,0.0,No complaint,,91.0,False
100396,2023-11-29,C0296,Accessories,Accessory Bundle,52.01,2,Paid,104.02,0.0,No complaint,,104.02,False
100897,2023-12-10,C0110,Smart Home,NordLock Pro,245.24,1,Paid,245.24,0.0,No complaint,,245.24,False
100185,2023-11-22,C0001, Smart Home ,NordTherm,127.55,1,Paid,127.55,0.0,No complaint,,127.55,False
100056,2023-11-17,C0014,Accessories,Charger,15.88,3,Paid,47.64,0.0,No complaint,,47.64,False
100882,2023-12-09,C0003,Electronics,TV Pro,1195.36,1,Paid,1195.36,0.0,No complaint,,1195.36,False
101027,2023-12-12,C0001,Smart Home,NordLock Pro,244.0,1,Paid,244.0,0.0,No complaint,,244.0,False
101112,2023-12-14,C0001, Accessories,Laptop Sleeve,23.93,1,Paid,23.93,0.0,No complaint,,23.93,False
100166,2023-11-22,C0203, Accessories,USB-C Cable,16.3,3,Paid,48.900000000000006,0.0,No complaint,,48.900000000000006,False
101014,2023-12-12,C0291,Smart Home,NordLock Pro,200.0,2,Paid,400.0,0.0,No complaint,,400.0,False
100116,2023-11-19,C0009,Electronics ,Smartphone Z,1065.43,1,Paid,1065.43,0.0,No complaint,,1065.43,False
100311,2023-11-26,C0191,Electronics,NoiseCancel Headphones,318.0,1,Paid,318.0,0.0,Shipping Issue,1.0,318.0,False
100909,2023-12-10,C0080, Electronics ,TV Pro,1355.85,1,Paid,1355.85,0.0,No complaint,,1355.85,False
100476,2023-11-30,C0016,Smart Home,NordLock Pro,223.28,1,Paid,223.28,0.0,No complaint,,223.28,False
100421,2023-11-29,C0003, Accessories,Screen Protector,14.39,1,Paid,14.39,0.0,No complaint,,14.39,False
100199,2023-11-23,C0003,Electronics ,NoiseCancel Headphones,234.0,1,Paid,234.0,0.0,No complaint,,234.0,False
100555,2023-12-02,C0038,Electronics ,NoiseCancel Headphones,246.91,1,Paid,246.91,0.0,No complaint,,246.91,False
101174,2023-11-29,C0008,Accessories,Screen Protector,8.41,3,Paid,25.23,25.23,No complaint,,0.0,True
100219,2023-11-23,C0249,Electronics,Smartphone Z,903.0,1,Paid,903.0,0.0,"Refund Request, Shipping Issue",2.0,903.0,False
100212,2023-11-23,C0014, Accessories,Screen Protector,6.11,2,Paid,12.22,0.0,No complaint,,12.22,False
100635,2023-12-04,C0003, Electronics ,Laptop X,1648.66,1,Paid,1648.66,0.0,No complaint,,1648.66,False
100840,2023-12-08,C0004, Accessories ,Wireless Mouse,18.18,1,Paid,18.18,0.0,No complaint,,18.18,False
100727,2023-12-06,C0050,Electronics,Laptop X,1588.34,1,Paid,1588.34,1588.34,No complaint,,0.0,True
100815,2023-12-08,C0282,Smart Home,NordLock Pro,210.2,1,Paid,210.2,210.2,"Product Defect, Other",5.0,0.0,True
100649,2023-12-05,C0300, Accessories ,Phone Case,16.63,1,Paid,16.63,0.0,No complaint,,16.63,False
100908,2023-12-10,C0021, Accessories,Phone Case,17.63,1,Paid,17.63,0.0,No complaint,,17.63,False
100571,2023-12-03,C0023,Electronics,Tablet A,370.25,2,Paid,740.5,0.0,Shipping Issue,1.0,740.5,False
100927,2023-12-10,C0062, Accessories ,Wireless Mouse,32.09,1,Paid,32.09,0.0,Other,1.0,32.09,False
100330,2023-11-27,C0006,Smart Home,NordLock Pro,180.97,1,Paid,180.97,0.0,No complaint,,180.97,False
100493,2023-12-01,C0260,Accessories,Charger,36.46,2,Paid,72.92,0.0,No complaint,,72.92,False
100691,2023-12-06,C0003,Electronics ,Smartphone Z,901.62,1,Paid,901.62,0.0,No complaint,,901.62,False
100751,2023-12-07,C0001,Accessories,Phone Case,13.03,1,Paid,13.03,0.0,No complaint,,13.03,False
100832,2023-12-08,C0051,Accessories,Accessory Bundle,40.78,1,Paid,40.78,0.0,No complaint,,40.78,False
100255,2023-11-24,C0034,Electronics ,NoiseCancel Headphones,264.94,1,Paid,264.94,0.0,No complaint,,264.94,False
100829,2023-12-08,C0013,Smart Home,NordLock Pro,209.14,1,Paid,209.14,0.0,Shipping Issue,1.0,209.14,False
100566,2023-12-03,C0064,Electronics,Laptop X,1695.77,1,Paid,1695.77,0.0,Product Defect,1.0,1695.77,False
100393,2023-11-28,C0238,Electronics ,TV Pro,1338.77,1,Paid,1338.77,0.0,Shipping Issue,1.0,1338.77,False
100836,2023-12-08,C0181,Smart Home,NordCam Mini,53.95,1,Paid,53.95,0.0,No complaint,,53.95,False
101051,2023-12-13,C0002,Electronics,Laptop X,1696.76,1,Paid,1696.76,0.0,No complaint,,1696.76,False
100231,2023-11-24,C0001, Electronics ,NoiseCancel Headphones,182.17,2,Paid,364.34,0.0,No complaint,,364.34,False
100147,2023-11-21,C0006,Electronics,TV Pro,1399.86,1,Paid,1399.86,0.0,No complaint,,1399.86,False
101153,2023-11-30,C0004,Electronics,NoiseCancel Headphones,316.19,1,Paid,316.19,0.0,No complaint,,316.19,False
100168,2023-11-22,C0021, Accessories,USB-C Cable,7.78,1,Paid,7.78,0.0,No complaint,,7.78,False
101185,2023-11-25,C0033, Electronics ,Smartphone Z,948.32,1,Paid,948.32,0.0,Other,2.0,948.32,False
100902,2023-12-10,C0004,Electronics,Smartphone Z,1084.69,1,Paid,1084.69,0.0,No complaint,,1084.69,False
100599,2023-12-04,C0001,Electronics,NoiseCancel Headphones,308.58,1,Paid,308.58,308.58,No complaint,,0.0,True
101055,2023-12-13,C0002,Smart Home,NordLock Pro,246.13,1,Paid,246.13,0.0,No complaint,,246.13,False
101011,2023-12-12,C0002,Electronics ,TV Pro,1098.61,1,Paid,1098.61,0.0,No complaint,,1098.61,False
100557,2023-12-03,C0003,Electronics,NoiseCancel Headphones,186.46,1,Paid,186.46,186.46,No complaint,,0.0,True
100687,2023-12-05,C0006, Accessories ,Laptop Sleeve,33.29,2,Paid,66.58,0.0,No complaint,,66.58,False
100400,2023-11-29,C0003, Accessories,Laptop Sleeve,36.68,2,Paid,73.36,0.0,No complaint,,73.36,False
100664,2023-12-05,C0012, Accessories ,Charger,47.42,1,Paid,47.42,0.0,No complaint,,47.42,False
100817,2023-12-08,C0002,Accessories,Phone Case,16.73,2,Paid,33.46,0.0,No complaint,,33.46,False
100652,2023-12-05,C0011,Electronics,Tablet A,314.93,1,Paid,314.93,0.0,No complaint,,314.93,False
100163,2023-11-22,C0004,Accessories,Screen Protector,10.08,2,Paid,20.16,0.0,No complaint,,20.16,False
100469,2023-11-30,C0001, Electronics ,NoiseCancel Headphones,260.09,1,Paid,260.09,0.0,No complaint,,260.09,False
100762,2023-12-07,C0009,Electronics,NoiseCancel Headphones,225.04,1,Paid,225.04,0.0,No complaint,,225.04,False
100598,2023-12-04,C0070, Accessories,Wireless Mouse,22.02,1,Paid,22.02,0.0,Other,1.0,22.02,False
101044,2023-12-13,C0001,Smart Home,NordLock Pro,185.8,1,Paid,185.8,0.0,No complaint,,185.8,False
100348,2023-11-27,C0220, Accessories ,Phone Case,31.01,4,Paid,124.04,0.0,No complaint,,124.04,False
100572,2023-12-03,C0002,Smart Home,NordLock Pro,192.26,1,Paid,192.26,0.0,No complaint,,192.26,False
100281,2023-11-25,C0017,Smart Home,NordCam Mini,91.1,1,Paid,91.1,0.0,No complaint,,91.1,False
100899,2023-12-10,C0001, Accessories,USB-C Cable,8.25,1,Paid,8.25,0.0,No complaint,,8.25,False
101070,2023-12-13,C0023,Smart Home,NordLock Pro,216.4,1,Paid,216.4,0.0,No complaint,,216.4,False
100716,2023-12-06,C0036,Accessories,Charger,44.54,4,Paid,178.16,0.0,No complaint,,178.16,False
100010,2023-11-15,C0001,Accessories,Charger,32.57,3,Paid,97.71000000000001,0.0,No complaint,,97.71000000000001,False
100764,2023-12-07,C0006, Electronics ,Smartphone Z,998.04,1,Paid,998.04,0.0,No complaint,,998.04,False
100271,2023-11-25,C0008,Electronics,Laptop X,1718.34,1,Paid,1718.34,0.0,No complaint,,1718.34,False
100984,2023-12-11,C0124,Electronics,NoiseCancel Headphones,247.73,1,Paid,247.73,0.0,No complaint,,247.73,False
100495,2023-12-01,C0004,Electronics ,Smartphone Z,795.93,1,Paid,795.93,0.0,No complaint,,795.93,False
101022,2023-12-12,C0076,Electronics,Tablet A,565.36,1,Paid,565.36,0.0,"Other, Product Defect",2.0,565.36,False
100286,2023-11-25,C0007,Electronics ,Tablet A,732.66,1,Paid,732.66,0.0,No complaint,,732.66,False
100977,2023-12-11,C0017,Smart Home,NordLock Pro,183.0,1,Paid,183.0,0.0,"Other, Shipping Issue",3.0,183.0,False
100445,2023-11-30,C0001,Accessories,Accessory Bundle,34.98,1,Paid,34.98,0.0,No complaint,,34.98,False
101180,2023-12-04,C0015,Accessories,Laptop Sleeve,33.86,3,Paid,101.58,0.0,No complaint,,101.58,False
100933,2023-12-11,C0003, Accessories,Laptop Sleeve,41.18,3,Paid,123.53999999999999,0.0,No complaint,,123.53999999999999,False
101073,2023-12-13,C0015,Smart Home,NordLock Pro,214.13,1,Paid,214.13,0.0,No complaint,,214.13,False
100100,2023-11-19,C0143, Accessories,Charger,21.14,1,Paid,21.14,0.0,No complaint,,21.14,False
100847,2023-12-09,C0136, Accessories,Laptop Sleeve,43.74,1,Paid,43.74,0.0,No complaint,,43.74,False
100496,2023-12-01,C0032,Electronics,NoiseCancel Headphones,282.0,1,Paid,282.0,0.0,No complaint,,282.0,False
100433,2023-11-29,C0027,Electronics,NoiseCancel Headphones,306.26,1,Paid,306.26,0.0,No complaint,,306.26,False
100143,2023-11-21,C0002,Accessories,USB-C Cable,7.06,1,Paid,7.06,0.0,No complaint,,7.06,False
101134,2023-12-14,C0002, Smart Home ,NordLock Pro,200.59,2,Paid,401.18,0.0,No complaint,,401.18,False
101197,2023-11-24,C0065,Smart Home,NordPlug,32.73,1,Paid,32.73,0.0,Product Defect,2.0,32.73,False
100167,2023-11-22,C0001,Electronics,Tablet A,499.07,1,Paid,499.07,0.0,No complaint,,499.07,False
100162,2023-11-22,C0081,Electronics,TV Pro,1615.87,1,Paid,1615.87,0.0,"Other, Shipping Issue",2.0,1615.87,False
100643,2023-12-04,C0005,Smart Home,NordLock Pro,244.97,1,Paid,244.97,0.0,Refund Request,1.0,244.97,False
100137,2023-11-20,C0001,Electronics ,NoiseCancel Headphones,260.84,2,Paid,521.68,0.0,No complaint,,521.68,False
100878,2023-12-09,C0001, Accessories,Laptop Sleeve,36.99,1,Paid,36.99,0.0,No complaint,,36.99,False
100017,2023-11-15,C0003, Accessories,Charger,26.91,1,Paid,26.91,0.0,No complaint,,26.91,False
100114,2023-11-19,C0148,Electronics,Tablet A,457.81,1,Paid,457.81,0.0,Product Defect,1.0,457.81,False
100008,2023-11-15,C0001, Accessories ,Charger,36.45,3,Paid,109.35000000000001,0.0,No complaint,,109.35000000000001,False
100196,2023-11-23,C0001,Electronics,Smartphone Z,1016.16,1,Paid,1016.16,0.0,No complaint,,1016.16,False
100866,2023-12-09,C0102,Electronics,NoiseCancel Headphones,233.49,1,Paid,233.49,0.0,Refund Request,1.0,233.49,False
100174,2023-11-22,C0001,Smart Home,NordLock Pro,215.47,1,Paid,215.47,0.0,No complaint,,215.47,False
100447,2023-11-30,C0001,Accessories,Accessory Bundle,60.0,1,Paid,60.0,0.0,No complaint,,60.0,False
100101,2023-11-19,C0001,Accessories,Accessory Bundle,49.17,1,Paid,49.17,0.0,No complaint,,49.17,False
101092,2023-12-14,C0244,Smart Home,NordTherm,83.17,1,Paid,83.17,0.0,No complaint,,83.17,False
100580,2023-12-03,C0092,Accessories,Screen Protector,7.07,2,Paid,14.14,0.0,No complaint,,14.14,False
100474,2023-11-30,C0002,Accessories,Charger,17.37,2,Paid,34.74,0.0,No complaint,,34.74,False
100205,2023-11-23,C0024,Electronics,Laptop X,1339.22,1,Paid,1339.22,0.0,No complaint,,1339.22,False
100581,2023-12-03,C0027,Electronics,NoiseCancel Headphones,348.89,2,Paid,697.78,0.0,No complaint,,697.78,False
